"id";"invoice_no";"invoice_date";"dr_account_id";"dr_amount";"cr_account_id";"cr_amount";"quantity";"status";"item_description";"year_month"
13076;"LK10944595";"2023-04-22";"SFF17";20;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13077;"LK10944595";"2023-04-22";"SFF17";20;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13078;"LK10944595";"2023-04-22";"SFF17";20;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13079;"LK10944595";"2023-04-22";"SFF17";20;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13080;"LK10944595";"2023-04-22";"SFF17";20;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13081;"LK10944595";"2023-04-22";"SFF17";20;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13082;"LK10944595";"2023-04-22";"SFF17";20;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13083;"LK10944595";"2023-04-22";"SFF17";20;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13084;"LK10944595";"2023-04-22";"SFF17";20;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13085;"LK10944595";"2023-04-22";"SFF17";20;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13086;"LK10944595";"2023-04-22";"SFF17";20;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13087;"LK10944595";"2023-04-22";"SFF17";20;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13088;"LK10944595";"2023-04-22";"SFF17";20;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13089;"LK10944595";"2023-04-22";"SFF17";41;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13090;"LK10944599";"2023-04-22";"SET23";18;"";0;1;"2";"蘇菲彈力貼身日用超薄潔翼23cm14片";"2023-04"
13091;"LK10944599";"2023-04-22";"SET23";18;"";0;1;"2";"蘇菲彈力貼身日用超薄潔翼23cm14片";"2023-04"
13092;"LK10944599";"2023-04-22";"SET23";18;"";0;1;"2";"蘇菲彈力貼身日用超薄潔翼23cm14片";"2023-04"
13093;"LK10944599";"2023-04-22";"SET23";18;"";0;1;"2";"蘇菲彈力貼身日用超薄潔翼23cm14片";"2023-04"
13094;"LK10944599";"2023-04-22";"SET23";18;"";0;1;"2";"蘇菲彈力貼身日用超薄潔翼23cm14片";"2023-04"
13095;"LK10944599";"2023-04-22";"SET23";18;"";0;1;"2";"蘇菲彈力貼身日用超薄潔翼23cm14片";"2023-04"
13096;"LK10944599";"2023-04-22";"SET23";18;"";0;1;"2";"蘇菲彈力貼身日用超薄潔翼23cm14片";"2023-04"
13097;"LK10944599";"2023-04-22";"SET23";18;"";0;1;"2";"蘇菲彈力貼身日用超薄潔翼23cm14片";"2023-04"
13098;"LK10944599";"2023-04-22";"SET23";18;"";0;1;"2";"蘇菲彈力貼身日用超薄潔翼23cm14片";"2023-04"
13099;"LK10944599";"2023-04-22";"SET23";18;"";0;1;"2";"蘇菲彈力貼身日用超薄潔翼23cm14片";"2023-04"
13100;"LK10944599";"2023-04-22";"SET23";18;"";0;1;"2";"蘇菲彈力貼身日用超薄潔翼23cm14片";"2023-04"
13101;"LK10944599";"2023-04-22";"SET23";18;"";0;1;"2";"蘇菲彈力貼身日用超薄潔翼23cm14片";"2023-04"
13102;"LK10944599";"2023-04-22";"SET23";18;"";0;1;"2";"蘇菲彈力貼身日用超薄潔翼23cm14片";"2023-04"
13103;"LK10944599";"2023-04-22";"SET23";18;"";0;1;"2";"蘇菲彈力貼身日用超薄潔翼23cm14片";"2023-04"
13104;"LK10944599";"2023-04-22";"SET23";18;"";0;1;"2";"蘇菲彈力貼身日用超薄潔翼23cm14片";"2023-04"
13105;"LK10944599";"2023-04-22";"SET23";18;"";0;1;"2";"蘇菲彈力貼身日用超薄潔翼23cm14片";"2023-04"
13106;"LK10944599";"2023-04-22";"SET23";18;"";0;1;"2";"蘇菲彈力貼身日用超薄潔翼23cm14片";"2023-04"
13107;"LK10944599";"2023-04-22";"SET23";18;"";0;1;"2";"蘇菲彈力貼身日用超薄潔翼23cm14片";"2023-04"
13108;"LK10944599";"2023-04-22";"SET23";18;"";0;1;"2";"蘇菲彈力貼身日用超薄潔翼23cm14片";"2023-04"
13109;"LK10944599";"2023-04-22";"SET23";18;"";0;1;"2";"蘇菲彈力貼身日用超薄潔翼23cm14片";"2023-04"
13110;"LK10944599";"2023-04-22";"SET23";18;"";0;1;"2";"蘇菲彈力貼身日用超薄潔翼23cm14片";"2023-04"
13111;"LK10944599";"2023-04-22";"SET23";18;"";0;1;"2";"蘇菲彈力貼身日用超薄潔翼23cm14片";"2023-04"
13112;"LK10944599";"2023-04-22";"SET23";18;"";0;1;"2";"蘇菲彈力貼身日用超薄潔翼23cm14片";"2023-04"
13113;"LK10944599";"2023-04-22";"SET23";34;"";0;1;"2";"蘇菲彈力貼身日用超薄潔翼23cm14片";"2023-04"
13114;"LK10944599";"2023-04-22";"SET17";15;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13115;"LK10944599";"2023-04-22";"SET17";15;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13116;"LK10944599";"2023-04-22";"SET17";15;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13117;"LK10944599";"2023-04-22";"SET17";15;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13118;"LK10944599";"2023-04-22";"SET17";15;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13119;"LK10944599";"2023-04-22";"SET17";15;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13120;"LK10944599";"2023-04-22";"SET17";15;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13121;"LK10944599";"2023-04-22";"SET17";15;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13122;"LK10944599";"2023-04-22";"SET17";15;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13123;"LK10944599";"2023-04-22";"SET17";15;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13124;"LK10944599";"2023-04-22";"SET17";15;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13125;"LK10944599";"2023-04-22";"SET17";15;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13126;"LK10944599";"2023-04-22";"SET17";15;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13127;"LK10944599";"2023-04-22";"SET17";15;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13128;"LK10944599";"2023-04-22";"SET17";15;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13129;"LK10944599";"2023-04-22";"SET17";15;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13130;"LK10944599";"2023-04-22";"SET17";15;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13131;"LK10944599";"2023-04-22";"SET17";15;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13132;"LK10944599";"2023-04-22";"SET17";15;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13133;"LK10944599";"2023-04-22";"SET17";15;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13134;"LK10944599";"2023-04-22";"SET17";15;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13135;"LK10944599";"2023-04-22";"SET17";15;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13136;"LK10944599";"2023-04-22";"SET17";15;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13137;"LK10944599";"2023-04-22";"SET17";15;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13138;"LK10944599";"2023-04-22";"SET17";15;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13139;"LK10944599";"2023-04-22";"SET17";15;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13140;"LK10944599";"2023-04-22";"SET17";15;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13141;"LK10944599";"2023-04-22";"SET17";15;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13142;"LK10944599";"2023-04-22";"SET17";15;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13143;"LK10944599";"2023-04-22";"SET17";15;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13144;"LK10944599";"2023-04-22";"SET17";15;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13145;"LK10944599";"2023-04-22";"SET17";15;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13146;"LK10944599";"2023-04-22";"SET17";15;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13147;"LK10944599";"2023-04-22";"SET17";15;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13148;"LK10944599";"2023-04-22";"SET17";15;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13149;"LK10944599";"2023-04-22";"SET17";40;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13150;"LK10944599";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13151;"LK10944599";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13152;"LK10944599";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13153;"LK10944599";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13154;"LK10944599";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13155;"LK10944599";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13156;"LK10944599";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13157;"LK10944599";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13158;"LK10944599";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13159;"LK10944599";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13160;"LK10944599";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13161;"LK10944599";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13162;"LK10944599";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13163;"LK10944599";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13164;"LK10944599";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13165;"LK10944599";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13166;"LK10944599";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13167;"LK10944599";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13168;"LK10944599";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13169;"LK10944599";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13170;"LK10944599";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13171;"LK10944599";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13172;"LK10944599";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13173;"LK10944599";"2023-04-22";"SFF17";38;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13174;"LK10944600";"2023-04-22";"SNF17";19;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊無香175cm28片2包";"2023-04"
13175;"LK10944600";"2023-04-22";"SNF17";19;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊無香175cm28片2包";"2023-04"
13176;"LK10944600";"2023-04-22";"SNF17";19;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊無香175cm28片2包";"2023-04"
13177;"LK10944600";"2023-04-22";"SNF17";19;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊無香175cm28片2包";"2023-04"
13178;"LK10944600";"2023-04-22";"SNF17";19;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊無香175cm28片2包";"2023-04"
13179;"LK10944600";"2023-04-22";"SNF17";19;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊無香175cm28片2包";"2023-04"
13180;"LK10944600";"2023-04-22";"SNF17";19;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊無香175cm28片2包";"2023-04"
13181;"LK10944600";"2023-04-22";"SNF17";19;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊無香175cm28片2包";"2023-04"
13182;"LK10944600";"2023-04-22";"SNF17";19;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊無香175cm28片2包";"2023-04"
13183;"LK10944600";"2023-04-22";"SNF17";19;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊無香175cm28片2包";"2023-04"
13184;"LK10944600";"2023-04-22";"SNF17";19;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊無香175cm28片2包";"2023-04"
13185;"LK10944600";"2023-04-22";"SNF17";19;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊無香175cm28片2包";"2023-04"
13186;"LK10944600";"2023-04-22";"SNF17";19;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊無香175cm28片2包";"2023-04"
13187;"LK10944600";"2023-04-22";"SNF17";19;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊無香175cm28片2包";"2023-04"
13188;"LK10944600";"2023-04-22";"SNF17";19;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊無香175cm28片2包";"2023-04"
13189;"LK10944600";"2023-04-22";"SNF17";19;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊無香175cm28片2包";"2023-04"
13190;"LK10944600";"2023-04-22";"SNF17";19;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊無香175cm28片2包";"2023-04"
13191;"LK10944600";"2023-04-22";"SNF17";19;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊無香175cm28片2包";"2023-04"
13192;"LK10944600";"2023-04-22";"SNF17";19;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊無香175cm28片2包";"2023-04"
13193;"LK10944600";"2023-04-22";"SNF17";19;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊無香175cm28片2包";"2023-04"
13194;"LK10944600";"2023-04-22";"SNF17";19;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊無香175cm28片2包";"2023-04"
13195;"LK10944600";"2023-04-22";"SNF17";19;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊無香175cm28片2包";"2023-04"
13196;"LK10944600";"2023-04-22";"SNF17";19;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊無香175cm28片2包";"2023-04"
13197;"LK10944600";"2023-04-22";"SNF17";27;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊無香175cm28片2包";"2023-04"
13198;"LK10944600";"2023-04-22";"QK19";30;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
13199;"LK10944600";"2023-04-22";"QK19";30;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
13200;"LK10944600";"2023-04-22";"QK19";30;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
13201;"LK10944600";"2023-04-22";"QK19";30;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
13202;"LK10944600";"2023-04-22";"QK19";30;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
13203;"LK10944600";"2023-04-22";"QK19";30;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
13204;"LK10944600";"2023-04-22";"QK19";30;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
13205;"LK10944600";"2023-04-22";"QK19";30;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
13206;"LK10944600";"2023-04-22";"QK19";30;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
13207;"LK10944600";"2023-04-22";"QK19";30;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
13208;"LK10944600";"2023-04-22";"QK19";30;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
13209;"LK10944600";"2023-04-22";"QK19";30;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
13210;"LK10944600";"2023-04-22";"QK19";30;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
13211;"LK10944600";"2023-04-22";"QK19";30;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
13212;"LK10944600";"2023-04-22";"QK19";30;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
13213;"LK10944600";"2023-04-22";"QK19";30;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
13214;"LK10944600";"2023-04-22";"QK19";30;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
13215;"LK10944600";"2023-04-22";"QK19";30;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
13216;"LK10944600";"2023-04-22";"QK19";47;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
13217;"LK10944600";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13218;"LK10944600";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13219;"LK10944600";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13220;"LK10944600";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13221;"LK10944600";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13222;"LK10944600";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13223;"LK10944600";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13224;"LK10944600";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13225;"LK10944600";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13226;"LK10944600";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13227;"LK10944600";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13228;"LK10944600";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13229;"LK10944600";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13230;"LK10944600";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13231;"LK10944600";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13232;"LK10944600";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13233;"LK10944600";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13234;"LK10944600";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13235;"LK10944600";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13236;"LK10944600";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13237;"LK10944600";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13238;"LK10944600";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13239;"LK10944600";"2023-04-22";"SFF17";18;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13240;"LK10944600";"2023-04-22";"SFF17";33;"";0;1;"2";"蘇菲彈力貼身瞬吸加長護墊清新花香175cm28片2包";"2023-04"
13241;"LK10945292";"2023-04-23";"SCM29";31;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉夜用29cm8片";"2023-04"
13242;"LK10945292";"2023-04-23";"SCM29";31;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉夜用29cm8片";"2023-04"
13243;"LK10945292";"2023-04-23";"SCM29";31;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉夜用29cm8片";"2023-04"
13244;"LK10945292";"2023-04-23";"SCM29";31;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉夜用29cm8片";"2023-04"
13245;"LK10945292";"2023-04-23";"SCM29";31;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉夜用29cm8片";"2023-04"
13246;"LK10945292";"2023-04-23";"SCM29";31;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉夜用29cm8片";"2023-04"
13247;"LK10945292";"2023-04-23";"SCM29";31;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉夜用29cm8片";"2023-04"
13248;"LK10945292";"2023-04-23";"SCM29";31;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉夜用29cm8片";"2023-04"
13249;"LK10945292";"2023-04-23";"SCM29";31;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉夜用29cm8片";"2023-04"
13250;"LK10945292";"2023-04-23";"SCM29";31;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉夜用29cm8片";"2023-04"
13251;"LK10945292";"2023-04-23";"SCM29";31;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉夜用29cm8片";"2023-04"
13252;"LK10945292";"2023-04-23";"SCM29";36;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉夜用29cm8片";"2023-04"
13265;"LK10945292";"2023-04-23";"SET17";17;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13266;"LK10945292";"2023-04-23";"SET17";17;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13267;"LK10945292";"2023-04-23";"SET17";17;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13268;"LK10945292";"2023-04-23";"SET17";17;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13269;"LK10945292";"2023-04-23";"SET17";17;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13270;"LK10945292";"2023-04-23";"SET17";18;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13271;"LK10945292";"2023-04-23";"SCM23";31;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
13272;"LK10945292";"2023-04-23";"SCM23";31;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
13273;"LK10945292";"2023-04-23";"SCM23";31;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
13274;"LK10945292";"2023-04-23";"SCM23";31;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
13275;"LK10945292";"2023-04-23";"SCM23";31;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
13276;"LK10945292";"2023-04-23";"SCM23";31;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
13277;"LK10945292";"2023-04-23";"SCM23";31;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
13278;"LK10945292";"2023-04-23";"SCM23";31;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
13279;"LK10945292";"2023-04-23";"SCM23";31;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
13280;"LK10945292";"2023-04-23";"SCM23";31;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
13281;"LK10945292";"2023-04-23";"SCM23";31;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
13282;"LK10945292";"2023-04-23";"SCM23";37;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
13283;"LK10945648";"2023-04-23";"SET17";17;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13284;"LK10945648";"2023-04-23";"SET17";17;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
13285;"LK10945648";"2023-04-23";"SET17";17;"";0;1;"2";"蘇菲彈力貼身日用量少潔翼16片";"2023-04"
